,0,orig shp,origin,t_wrld
1471,ts-LNDb-0276-0235.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0235
1472,ts-LNDb-0276-0238.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0238
1473,ts-LNDb-0276-0241.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0241
1474,ts-LNDb-0276-0244.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0244
1475,ts-LNDb-0276-0247.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0247
1476,ts-LNDb-0276-0250.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0250
1477,ts-LNDb-0276-0253.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0253
1478,ts-LNDb-0276-0256.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0256
1479,ts-LNDb-0276-0259.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0259
1480,ts-LNDb-0276-0262.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0262
1481,ts-LNDb-0276-0265.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0265
1482,ts-LNDb-0276-0268.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0268
1483,ts-LNDb-0276-0271.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0271
1484,ts-LNDb-0276-0274.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0274
1485,ts-LNDb-0276-0277.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0277
1486,ts-LNDb-0276-0280.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0280
1487,ts-LNDb-0276-0283.jpg,"(318, 512, 742)","(-162.349283355136, -245.3242055745734, -1212.251428995024)",ts-LNDb-0276-0283
1488,ts-LNDb-0286-0163.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0163
1489,ts-LNDb-0286-0166.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0166
1490,ts-LNDb-0286-0169.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0169
1491,ts-LNDb-0286-0172.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0172
1492,ts-LNDb-0286-0175.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0175
1493,ts-LNDb-0286-0178.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0178
1494,ts-LNDb-0286-0181.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0181
1495,ts-LNDb-0286-0184.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0184
1496,ts-LNDb-0286-0187.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0187
1497,ts-LNDb-0286-0190.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0190
1498,ts-LNDb-0286-0193.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0193
1499,ts-LNDb-0286-0196.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0196
1500,ts-LNDb-0286-0199.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0199
1501,ts-LNDb-0286-0202.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0202
1502,ts-LNDb-0286-0205.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0205
1503,ts-LNDb-0286-0208.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0208
1504,ts-LNDb-0286-0211.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0211
1505,ts-LNDb-0286-0214.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0214
1506,ts-LNDb-0286-0217.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0217
1507,ts-LNDb-0286-0220.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0220
1508,ts-LNDb-0286-0223.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0223
1509,ts-LNDb-0286-0226.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0226
1510,ts-LNDb-0286-0229.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0229
1511,ts-LNDb-0286-0232.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0232
1512,ts-LNDb-0286-0235.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0235
1513,ts-LNDb-0286-0238.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0238
1514,ts-LNDb-0286-0241.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0241
1515,ts-LNDb-0286-0244.jpg,"(274, 512, 577)","(-155.03567689412756, -299.91293496944576, -1153.127039786848)",ts-LNDb-0286-0244
1516,ts-LNDb-0281-0189.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0189
1517,ts-LNDb-0281-0192.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0192
1518,ts-LNDb-0281-0195.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0195
1519,ts-LNDb-0281-0198.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0198
1520,ts-LNDb-0281-0201.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0201
1521,ts-LNDb-0281-0204.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0204
1522,ts-LNDb-0281-0207.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0207
1523,ts-LNDb-0281-0210.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0210
1524,ts-LNDb-0281-0213.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0213
1525,ts-LNDb-0281-0216.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0216
1526,ts-LNDb-0281-0219.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0219
1527,ts-LNDb-0281-0222.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0222
1528,ts-LNDb-0281-0225.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0225
1529,ts-LNDb-0281-0228.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0228
1530,ts-LNDb-0281-0231.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0231
1531,ts-LNDb-0281-0234.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0234
1532,ts-LNDb-0281-0237.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0237
1533,ts-LNDb-0281-0240.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0240
1534,ts-LNDb-0281-0243.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0243
1535,ts-LNDb-0281-0246.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0246
1536,ts-LNDb-0281-0249.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0249
1537,ts-LNDb-0281-0252.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0252
1538,ts-LNDb-0281-0255.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0255
1539,ts-LNDb-0281-0258.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0258
1540,ts-LNDb-0281-0261.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0261
1541,ts-LNDb-0281-0264.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0264
1542,ts-LNDb-0281-0267.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0267
1543,ts-LNDb-0281-0270.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0270
1544,ts-LNDb-0281-0273.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0273
1545,ts-LNDb-0281-0276.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0276
1546,ts-LNDb-0281-0279.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0279
1547,ts-LNDb-0281-0282.jpg,"(316, 512, 686)","(-168.30761203344355, -253.39800445901315, -1246.9745322051813)",ts-LNDb-0281-0282
1548,ts-LNDb-0302-0185.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0185
1549,ts-LNDb-0302-0188.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0188
1550,ts-LNDb-0302-0191.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0191
1551,ts-LNDb-0302-0194.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0194
1552,ts-LNDb-0302-0197.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0197
1553,ts-LNDb-0302-0200.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0200
1554,ts-LNDb-0302-0203.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0203
1555,ts-LNDb-0302-0206.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0206
1556,ts-LNDb-0302-0209.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0209
1557,ts-LNDb-0302-0212.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0212
1558,ts-LNDb-0302-0215.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0215
1559,ts-LNDb-0302-0218.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0218
1560,ts-LNDb-0302-0221.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0221
1561,ts-LNDb-0302-0224.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0224
1562,ts-LNDb-0302-0227.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0227
1563,ts-LNDb-0302-0230.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0230
1564,ts-LNDb-0302-0233.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0233
1565,ts-LNDb-0302-0236.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0236
1566,ts-LNDb-0302-0239.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0239
1567,ts-LNDb-0302-0242.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0242
1568,ts-LNDb-0302-0245.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0245
1569,ts-LNDb-0302-0248.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0248
1570,ts-LNDb-0302-0251.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0251
1571,ts-LNDb-0302-0254.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0254
1572,ts-LNDb-0302-0257.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0257
1573,ts-LNDb-0302-0260.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0260
1574,ts-LNDb-0302-0263.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0263
1575,ts-LNDb-0302-0266.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0266
1576,ts-LNDb-0302-0269.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0269
1577,ts-LNDb-0302-0272.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0272
1578,ts-LNDb-0302-0275.jpg,"(309, 512, 568)","(-161.02236169290046, -299.72785989943714, -1215.363999984317)",ts-LNDb-0302-0275
1579,ts-LNDb-0132-0192.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0192
1580,ts-LNDb-0132-0195.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0195
1581,ts-LNDb-0132-0198.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0198
1582,ts-LNDb-0132-0201.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0201
1583,ts-LNDb-0132-0204.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0204
1584,ts-LNDb-0132-0207.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0207
1585,ts-LNDb-0132-0210.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0210
1586,ts-LNDb-0132-0213.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0213
1587,ts-LNDb-0132-0216.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0216
1588,ts-LNDb-0132-0219.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0219
1589,ts-LNDb-0132-0222.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0222
1590,ts-LNDb-0132-0225.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0225
1591,ts-LNDb-0132-0228.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0228
1592,ts-LNDb-0132-0231.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0231
1593,ts-LNDb-0132-0234.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0234
1594,ts-LNDb-0132-0237.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0237
1595,ts-LNDb-0132-0240.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0240
1596,ts-LNDb-0132-0243.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0243
1597,ts-LNDb-0132-0246.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0246
1598,ts-LNDb-0132-0249.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0249
1599,ts-LNDb-0132-0252.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0252
1600,ts-LNDb-0132-0255.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0255
1601,ts-LNDb-0132-0258.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0258
1602,ts-LNDb-0132-0261.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0261
1603,ts-LNDb-0132-0264.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0264
1604,ts-LNDb-0132-0267.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0267
1605,ts-LNDb-0132-0270.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0270
1606,ts-LNDb-0132-0273.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0273
1607,ts-LNDb-0132-0276.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0276
1608,ts-LNDb-0132-0279.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0279
1609,ts-LNDb-0132-0282.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0282
1610,ts-LNDb-0132-0285.jpg,"(321, 512, 512)","(-211.607421875, -384.607421875, -220.3)",ts-LNDb-0132-0285
1611,ts-LNDb-0042-0196.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0196
1612,ts-LNDb-0042-0199.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0199
1613,ts-LNDb-0042-0202.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0202
1614,ts-LNDb-0042-0205.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0205
1615,ts-LNDb-0042-0208.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0208
1616,ts-LNDb-0042-0211.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0211
1617,ts-LNDb-0042-0214.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0214
1618,ts-LNDb-0042-0217.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0217
1619,ts-LNDb-0042-0220.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0220
1620,ts-LNDb-0042-0223.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0223
1621,ts-LNDb-0042-0226.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0226
1622,ts-LNDb-0042-0229.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0229
1623,ts-LNDb-0042-0232.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0232
1624,ts-LNDb-0042-0235.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0235
1625,ts-LNDb-0042-0238.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0238
1626,ts-LNDb-0042-0241.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0241
1627,ts-LNDb-0042-0244.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0244
1628,ts-LNDb-0042-0247.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0247
1629,ts-LNDb-0042-0250.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0250
1630,ts-LNDb-0042-0253.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0253
1631,ts-LNDb-0042-0256.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0256
1632,ts-LNDb-0042-0259.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0259
1633,ts-LNDb-0042-0262.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0262
1634,ts-LNDb-0042-0265.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0265
1635,ts-LNDb-0042-0268.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0268
1636,ts-LNDb-0042-0271.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0271
1637,ts-LNDb-0042-0274.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0274
1638,ts-LNDb-0042-0277.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0277
1639,ts-LNDb-0042-0280.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0280
1640,ts-LNDb-0042-0283.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0283
1641,ts-LNDb-0042-0286.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0286
1642,ts-LNDb-0042-0289.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0289
1643,ts-LNDb-0042-0292.jpg,"(328, 512, 512)","(-155.1943359375, -295.1943359375, -353.5)",ts-LNDb-0042-0292
1644,ts-LNDb-0047-0194.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0194
1645,ts-LNDb-0047-0197.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0197
1646,ts-LNDb-0047-0200.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0200
1647,ts-LNDb-0047-0203.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0203
1648,ts-LNDb-0047-0206.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0206
1649,ts-LNDb-0047-0209.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0209
1650,ts-LNDb-0047-0212.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0212
1651,ts-LNDb-0047-0215.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0215
1652,ts-LNDb-0047-0218.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0218
1653,ts-LNDb-0047-0221.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0221
1654,ts-LNDb-0047-0224.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0224
1655,ts-LNDb-0047-0227.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0227
1656,ts-LNDb-0047-0230.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0230
1657,ts-LNDb-0047-0233.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0233
1658,ts-LNDb-0047-0236.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0236
1659,ts-LNDb-0047-0239.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0239
1660,ts-LNDb-0047-0242.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0242
1661,ts-LNDb-0047-0245.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0245
1662,ts-LNDb-0047-0248.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0248
1663,ts-LNDb-0047-0251.jpg,"(324, 512, 512)","(-165.1748046875, -332.1748046875, -436.5)",ts-LNDb-0047-0251
